Builder,Lot / Address,Suburb,State,Package Price,Land Price,Build Price,Beds,Baths,Cars,Land m2,House m2,Title / Registration,Source,Confidence,Date Checked,Source URL
,Available 25/03/2026 Denman - Highfields Estate 105 Almond Street Denman 2328 MUSWELLBROOK NSW December 2025 8,MUSWELLBROOK,NSW,271000.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,On hold 10/03/2026 Denman - Highfields Estate 321 Almond Street Denman 2328 MUSWELLBROOK NSW May 2026 870 20 $,MUSWELLBROOK,NSW,275000.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"CC-0111 400 m2 Oct-26 240 m2 5 + 5 + 2 CONCORD SINGLE $1,500 $78,000 7.78% Download $ 484,000 $ 518,800 $ 1 ,0","Orbifolia Circuit, Clyde North Clyde North VIC",,518800.0,78000.0,484000.0,,,,400.0,240.0,,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,Available 01/04/2026 Mt View Grange - Bellbird 1335 Wildflower Circuit Bellbird 2325 CESSNOCK NSW January 2027,CESSNOCK,NSW,528000.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Lot 623 Uptown Estate 179 116.9 8.5 Dec-26 Dartmouth 117 3x2x1 $179,000 $352,033 $531,033 Hold",Shepparton,,531033.0,179000.0,352033.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 624 Uptown Estate 179 116.9 8.5 Dec-26 Dartmouth 117 3x2x1 $179,000 $352,033 $531,033 Available",Shepparton,,531033.0,179000.0,352033.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"CC-0112 448 m2 Feb-27 269 5 + 5 + 2 HARMONY SINGLE $1,600 $83,200 7.91% Download $ 518,000 $ 534,186 $ 1 ,052,","Cathcart Avenue, Tarneit Tarneit VIC",,534186.0,83200.0,518000.0,,,,448.0,,,E-Agent,0.74,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,"Lot 82 Aberdeen 282 142.8 12.0 Sep-26 Empley 15 3x2x2 $205,000 $335,220 $540,220 Available",Winter Valley,,540220.0,205000.0,335220.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 625 Uptown Estate 216 116.9 10.5 Dec-26 Dartmouth 117 3x2x1 $187,000 $354,983 $541,983 Available",Shepparton,,541983.0,187000.0,354983.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 523 Uptown Estate 220 139.3 10.5 Sep-26 Berkeley 139 3x2x2 $188,000 $355,269 $543,269 Hold",Shepparton,,543269.0,188000.0,355269.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 320 Atticus 126 139.4 4.5 Titled The Collins D 3x2.5x1 $154,007 $391,075 $545,082 Hold",Woodstock,,545082.0,154007.0,391075.0,,,,,,Titled,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"CC-0110 448 m2 Oct-26 269 m2 5 + 5 + 2 HARMONY SINGLE $1,500 $78,000 7.33% Download $ 518,000 $ 546,230 $ 1 ,0","Orbifolia Circuit, Clyde North Clyde North VIC",,546230.0,78000.0,518000.0,,,,448.0,269.0,,E-Agent,0.86,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ae6934a723604ee581c49b7efc3a3cbb.pdf
,"Lot 622 Uptown Estate 221 139.3 10.5 Dec-26 Berkeley 139 3x2x2 $189,000 $360,069 $549,069 Hold",Shepparton,,549069.0,189000.0,360069.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,Available 01/04/2026 Mt View Grange - Bellbird 1319 Wildflower Circuit Bellbird 2325 CESSNOCK NSW January 2027,CESSNOCK,NSW,550900.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Lot 525 Uptown Estate 239 116.9 11.3 Sep-26 Dartmouth 117 3x2x1 $214,145 $360,183 $574,328 Available",Shepparton,,574328.0,214145.0,360183.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,Available 01/04/2026 Mt View Grange - Bellbird 1317 Wildflower Circuit Bellbird 2325 CESSNOCK NSW January 2027,CESSNOCK,NSW,575000.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Lot 620 Uptown Estate 258 139.3 12.5 Dec-26 Berkeley 139 3x2x2 $223,000 $363,019 $586,019 Hold",Shepparton,,586019.0,223000.0,363019.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 318 Atticus 168 156.0 6.0 Q1-2026 $580 Westgarth 4x2x2 $193,767 $407,133 $600,900 Hold",Woodstock,,600900.0,193767.0,407133.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 319 Atticus 168 156.0 6.0 Q1-2026 $580 Westgarth 4x2x2 $193,767 $407,133 $600,900 Available",Woodstock,,600900.0,193767.0,407133.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 375 Atticus 168 156.0 6.0 Q1-2026 $580 Westgarth 4x2x2 $193,767 $407,133 $600,900 Available",Woodstock,,600900.0,193767.0,407133.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,Available 28/07/2025 Jensen Rise Estate - Wadalba 66 Road # 5 Wadalba 2259 CENTRAL COAST COUNCIL NSW November,COAST COUNCIL,NSW,607500.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,Available 28/07/2025 Jensen Rise Estate - Wadalba 67 Road # 5 Wadalba 2259 CENTRAL COAST COUNCIL NSW November,COAST COUNCIL,NSW,607500.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,Available 28/07/2025 Jensen Rise Estate - Wadalba 68 Road #5 Wadalba 2259 CENTRAL COAST COUNCIL NSW November 2,COAST COUNCIL,NSW,607500.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,Available 28/07/2025 Jensen Rise Estate - Wadalba 69 Road # 5 Wadalba 2259 CENTRAL COAST COUNCIL NSW November,COAST COUNCIL,NSW,607500.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,Available 31/03/2026 Jensen Rise Estate - Wadalba 52 Jensen Road Wadalba 2259 CENTRAL COAST COUNCIL NSW Novemb,COAST COUNCIL,NSW,607500.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,Available 24/04/2026 Jensen Rise Estate - Wadalba 11 Road #2 Wadalba 2259 CENTRAL COAST COUNCIL NSW November 2,COAST COUNCIL,NSW,607500.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,Available 24/04/2026 Jensen Rise Estate - Wadalba 13 Road #2 Wadalba 2259 CENTRAL COAST COUNCIL NSW November 2,COAST COUNCIL,NSW,607500.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Lot 34 English Street 476 176.0 14.0 Q3-2026 $590 Easton 176 4x2x2 $252,280 $362,015 $614,295 Hold",Morwell,,614295.0,252280.0,362015.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 414 Clearwater Estate (Arklay 17) 392 162.1 14.0 Q2-2026 Arklay 17 4x2x2 $249,000 $366,228 $615,228 Hold",Colac,,615228.0,249000.0,366228.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 526 Clearwater Estate (Arklay 17) 350 162.1 12.5 Q4-2026 Arklay 17 4x2x2 $244,000 $371,553 $615,553 Hold",Colac,,615553.0,244000.0,371553.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,Available 31/03/2026 Jensen Rise Estate - Wadalba 37 Jensen Road Wadalba 2259 CENTRAL COAST COUNCIL NSW Novemb,COAST COUNCIL,NSW,615600.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,Available 31/03/2026 Jensen Rise Estate - Wadalba 38 Jensen Road Wadalba 2259 CENTRAL COAST COUNCIL NSW Novemb,COAST COUNCIL,NSW,615600.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Under offer 02/07/2026 85A Wildey Street Lot 16 Wildey Street Raceview 4305 IPSWICH QLD August 2026 500 15 $620,000 5175",IPSWICH,QLD,620000.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_08f0c92ffde34473ad489483156a6292.xlsx?dn=DUAL%20QLD%20JUL.xlsx
,"Lot 329 Clearwater Estate 350 206.4 12.5 Mar-26 $600 Easton 206 4x2x2 $249,000 $377,550 $626,550 Hold",Colac,,626550.0,249000.0,377550.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 536 Yallarah Estate 474 205.3 14.8 Q2-2027 Canning 22 4x2x2 $221,000 $406,729 $627,729 Available",Echuca,,627729.0,221000.0,406729.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 1135 Maplestone Estate 284 121.8 16.0 Sep-26 Summit 135 3x2x1 $300,000 $329,451 $629,451 Available",Sunbury,,629451.0,300000.0,329451.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 377 Atticus 244 161.0 11.7 Q1-2026 $600 Westgarth Corner 4x2x2 $212,867 $417,133 $630,000 Available",Woodstock,,630000.0,212867.0,417133.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Under offer 10/06/2026 1 Galahad Street Lot 91 Galahad Street Marsden 4132 LOGAN QLD September 2026 402 14.9 $630,000 55",LOGAN,QLD,630000.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_08f0c92ffde34473ad489483156a6292.xlsx?dn=DUAL%20QLD%20JUL.xlsx
,"Lot 25 English Street 532 176.0 14.0 Q3-2026 $590 Easton 176 4x2x2 $266,000 $367,115 $633,115 Available",Morwell,,633115.0,266000.0,367115.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,Available 28/07/2025 Jensen Rise Estate - Wadalba 61 Road # 6 Wadalba 2259 CENTRAL COAST COUNCIL NSW November,COAST COUNCIL,NSW,633150.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Lot 1134 Maplestone Estate 280 121.8 16.0 Sep-26 Summit 135 3x2x1 $300,000 $334,371 $634,371 Available",Sunbury,,634371.0,300000.0,334371.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 322 Clearwater Estate (Easton 206) 400 206.4 12.5 Mar-26 $600 Easton 206 4x2x2 $254,000 $380,499 $634,499 Hold",Colac,,634499.0,254000.0,380499.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 528 Yallarah Estate 512 203.5 16.0 Q2-2027 Dunstone 22 4x2x2 $233,000 $401,861 $634,861 Available",Echuca,,634861.0,233000.0,401861.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,Available 25/02/2026 Warner Park Estate - Warnervale 111 New Road Warnervale 2259 CENTRAL COAST COUNCIL NSW Oc,COAST COUNCIL,NSW,637200.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,Available 25/02/2026 Warner Park Estate - Warnervale 119 New Road Warnervale 2259 CENTRAL COAST COUNCIL NSW Oc,COAST COUNCIL,NSW,637200.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,Available 02/03/2026 Warner Park Estate - Warnervale 122 New Road Warnervale 2259 CENTRAL COAST COUNCIL NSW Oc,COAST COUNCIL,NSW,637200.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,Available 02/03/2026 Warner Park Estate - Warnervale 123 New Road Warnervale 2259 CENTRAL COAST COUNCIL NSW Oc,COAST COUNCIL,NSW,637200.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,Available 02/03/2026 Warner Park Estate - Warnervale 124 New Road Warnervale 2259 CENTRAL COAST COUNCIL NSW Oc,COAST COUNCIL,NSW,637200.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,Available 05/03/2026 Warner Park Estate - Warnervale 128 New Road Warnervale 2259 CENTRAL COAST COUNCIL NSW Oc,COAST COUNCIL,NSW,637200.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,Available 05/03/2026 Warner Park Estate - Warnervale 130 New Road Warnervale 2259 CENTRAL COAST COUNCIL NSW Oc,COAST COUNCIL,NSW,637200.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,Available 10/03/2026 Warner Park Estate - Warnervale 131 Albert Warner Drive Warnervale 2259 CENTRAL COAST COU,COAST COUNCIL,NSW,637200.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,Available 10/03/2026 Warner Park Estate - Warnervale 132 Albert Warner Drive Warnervale 2259 CENTRAL COAST COU,COAST COUNCIL,NSW,637200.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Lot 521 Clearwater Estate 350 205.3 12.5 Q4-2026 Canning 22 4x2x2 $244,000 $396,169 $640,169 Hold",Colac,,640169.0,244000.0,396169.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 232 Brookfield Lakes Estate 598 206.4 12.7 Feb-26 $550 Easton 206 4x2x2 $210,000 $430,851 $640,851 Hold",Lucknow,,640851.0,210000.0,430851.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 522 Clearwater Estate 350 205.3 12.5 Q4-2026 Canning 22 4x2x2 $244,000 $398,108 $642,108 Hold",Colac,,642108.0,244000.0,398108.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 526 Clearwater Estate (Canning 22) 350 205.3 12.5 Q4-2026 Canning 22 4x2x2 $244,000 $401,403 $645,403 Hold",Colac,,645403.0,244000.0,401403.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 414 Clearwater Estate (Dunestone 22) 392 203.5 14.0 Q2-2026 Dunestone 22 4x2x2 $249,000 $397,121 $646,121 Hold",Colac,,646121.0,249000.0,397121.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 525 Clearwater Estate 392 203.5 14.0 Q4-2026 Dunstone 22 4x2x2 $254,000 $397,515 $651,515 Hold",Colac,,651515.0,254000.0,397515.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 628 Uptown Estate 362 205.3 12.5 Dec-26 Canning 22 4x2x2 $251,000 $400,950 $651,950 Hold",Shepparton,,651950.0,251000.0,400950.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 629 Uptown Estate 362 205.3 12.5 Dec-26 Canning 22 4x2x2 $251,000 $401,745 $652,745 Available",Shepparton,,652745.0,251000.0,401745.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 523 Yallarah Estate 560 203.5 16.0 Q2-2027 Dunstone 22 4x2x2 $249,000 $403,853 $652,853 Hold",Echuca,,652853.0,249000.0,403853.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 522 Yallarah Estate 560 203.5 16.0 Q2-2027 Dunstone 22 4x2x2 $247,000 $405,888 $652,888 Hold",Echuca,,652888.0,247000.0,405888.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,Available 28/07/2025 Jensen Rise Estate - Wadalba 54 Road # 3 Wadalba 2259 CENTRAL COAST COUNCIL NSW November,COAST COUNCIL,NSW,653400.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Lot 524 Clearwater Estate 392 203.5 14.0 Q4-2026 Dunstone 22 4x2x2 $254,000 $399,516 $653,516 Available",Colac,,653516.0,254000.0,399516.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 235 Brookfield lakes Estate 652 208.1 14.5 Feb-26 $550 Freemont 208 4x2x2 $230,000 $424,066 $654,066 Available",Lucknow,,654066.0,230000.0,424066.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 304 Yallarah Estate 560 205.3 16.0 Q3-2026 Canning 22 4x2x2 $247,000 $407,607 $654,607 Available",Echuca,,654607.0,247000.0,407607.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 521 Yallarah Estate 560 203.5 16.0 Q2-2027 Dunstone 22 4x2x2 $249,000 $405,933 $654,933 Hold",Echuca,,654933.0,249000.0,405933.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 45 English Street 532 206.0 14.0 Q3-2026 $620 Easton 206 4x2x2 $276,000 $388,045 $664,045 Hold",Morwell,,664045.0,276000.0,388045.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,Available 31/03/2026 Jensen Rise Estate - Wadalba 59 Jensen Road Wadalba 2259 CENTRAL COAST COUNCIL NSW Novemb,COAST COUNCIL,NSW,672300.0,,,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_a4fe844240584d81838d66ba9d2acb66.xlsx?dn=NSW%20Dual%20Jul.xlsx
,"Lot 30 Sanctuary Park Estate 512 204.4 17.3 Q4-2026 Canning 22 4x2x2 $270,000 $405,008 $675,008 Available",Kialla,,675008.0,270000.0,405008.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 429 Yallarah Estate ( Dunstone ) 640 203.5 16.0 Q4-2026 Dunstone 22 4x2x2 $268,000 $407,354 $675,354 Available",Echuca,,675354.0,268000.0,407354.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 417 Uptown Estate 540 203.7 10.0 Jun-26 $650 Aldine 204 4x2.5x2 $200,000 $475,730 $675,730 Hold",Shepparton,,675730.0,200000.0,475730.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 29 Sanctuary Park Estate 600 204.4 20.0 Q4-2026 Canning 22 4x2x2 $270,000 $408,753 $678,753 Available",Kialla,,678753.0,270000.0,408753.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
,"Lot 25 Sanctuary Park Estate 600 204.4 20.0 Q4-2026 Canning 22 4x2x2 $270,000 $408,938 $678,938 Available",Kialla,,678938.0,270000.0,408938.0,,,,,,,E-Agent,0.62,28/07/2026,https://www.e-agent.com.au/_files/ugd/069fe0_ac57b88a5066407d8b35c22c1dd5c698.xlsx?dn=VIC%20Regional%20Jun%20(2).xlsx
